,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upc_processed_string,asin_string,upcs_string
2752,"Tue, 24 Feb 2009 00:00:00 -0500","SunRidge, Aunt Patty&#39;s","Peanuts, Snack Mix",Salmonella,"Roth&#39;s IGA Foodliner, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128894.htm,,"086700682609,786700682608,886700682605,686700682601,;086700682609,786700682608,886700682605,686700682601,;","B00BUBSH4O,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00BUBSH4O,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",8670068260;8670068260;
2753,"Tue, 24 Feb 2009 00:00:00 -0500",San Link Inc.,Fish,Clostridium botulinum,San Link Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128905.htm,,,,
2754,"Tue, 24 Feb 2009 00:00:00 -0500",Peanut Envy,Cookies,Salmonella,"Glutenfreeda Foods, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128592.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128593.htm,"058246001015,758246001014,858246001011,658246001017,;058246001060,758246001069,858246001066,658246001062,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B00HJTOV3C,;",5824600101;5824600106;
2755,"Mon, 23 Feb 2009 00:00:00 -0500",Peanut Oregon,Snack Bar,Salmonella,Betty Lou&#39;s Inc,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128404.htm,,,,
2756,"Mon, 23 Feb 2009 00:00:00 -0500",S&amp;M (USA) Enterprise Corp,Fish,Clostridium botulinum,S&amp;M (USA) Enterprise Corp,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128897.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128898.htm,,,
2757,"Mon, 23 Feb 2009 00:00:00 -0500","Blue Bunny, Great Value, Hy-Vee, more",Ice Cream,Salmonella,"Well&#39;s Dairy, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129043.htm,,"070640050567,770640050566,870640050563,670640050569,;070640400751,770640400750,870640400757,670640400753,;070640400720,770640400729,870640400726,670640400722,;070640401109,770640401108,870640401105,670640401101,;070640400720,770640400729,870640400726,670640400722,;070640400737,770640400736,870640400733,670640400739,;070640400751,770640400750,870640400757,670640400753,;070640630073,770640630072,870640630079,670640630075,;070640630233,770640630232,870640630239,670640630235,;070640400805,770640400804,870640400801,670640400807,;070640400744,770640400743,870640400740,670640400746,;070640400768,770640400767,870640400764,670640400760,;070640630219,770640630218,870640630215,670640630211,;070640301126,770640301125,870640301122,670640301128,;074865462488,774865462487,874865462484,674865462480,;005388188555,705388188554,805388188551,605388188557,;078742142234,778742142233,878742142230,678742142236,;021333992374,721333992373,821333992370,621333992376,;075450061505,775450061504,875450061501,675450061507,;075450061512,775450061511,875450061518,675450061514,;011161450535,711161450534,811161450531,611161450537,;070640300860,770640300869,870640300866,670640300862,;","B00ALV1U02,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0017CX8OA,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0017CX8OA,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B001E6OULE,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0017DFKPE,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7064005056;7064040075;7064040072;7064040110;7064040072;7064040073;7064040075;7064063007;7064063023;7064040080;7064040074;7064040076;7064063021;7064030112;7486546248;0538818855;7874214223;2133399237;7545006150;7545006151;1116145053;7064030086;
2758,"Mon, 23 Feb 2009 00:00:00 -0500","Witch&#39;s Brew, JJ Lawson",Ice Cream,Salmonella,"Bliss Bros. Dairy, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128416.htm,,,,
2759,"Mon, 23 Feb 2009 00:00:00 -0500",Deluxe Ice Cream,Ice Cream,Salmonella,Deluxe Ice Cream Co.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128544.htm,,"070078275617,770078275616,870078275613,670078275619,;070078283711,770078283710,870078283717,670078283713,;070078244811,770078244810,870078244817,670078244813,;070078402075,770078402074,870078402071,670078402077,;070078294755,770078294754,870078294751,670078294757,;015400210249,715400210248,815400210245,615400210241,;015400210201,715400210200,815400210207,615400210203,;004127090012,704127090011,804127090018,604127090014,;004113000049,704113000048,804113000045,604113000041,;070078096014,770078096013,870078096010,670078096016,;070078700843,770078700842,870078700849,670078700845,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B015JVFX1A,B017KIHITK,B017KIHIB8,B01HAQNX6Y,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B002I6XKY2,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00DF6VZEQ,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00DF6WAZ4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7007827561;7007828371;7007824481;7007840207;7007829475;1540021024;1540021020;0412709001;0411300004;7007809601;7007870084;
2760,"Mon, 23 Feb 2009 00:00:00 -0500","Davis Lewis Orchards, Bristol Farms, Clark&#39;s Nutrition Natural Foods Market, more","Peanuts, Snack Mix",Salmonella,"International Commodity Distributors, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128325.htm,,,,
2761,"Fri, 20 Feb 2009 00:00:00 -0500",WHA GURU CHWE,Snack Bar,Salmonella,Golden Temple of Oregon LLC,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128596.htm,,"075070001011,775070001010,875070001017,675070001013,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7507000101;
2762,"Fri, 20 Feb 2009 00:00:00 -0500",Camp Masters,Candy,Salmonella,Ramsey Popcorn Co.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128870.htm,,"075201008209,775201008208,875201008205,675201008201,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7520100820;
2763,"Fri, 20 Feb 2009 00:00:00 -0500",Dairy Fresh,Ice Cream,Salmonella,Dairy Fresh,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128495.htm,,"007880405161,707880405160,807880405167,607880405163,;007880405161,707880405160,807880405167,607880405163,;","B010NL8SU4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B010NL8SU4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",0788040516;0788040516;
2764,"Fri, 20 Feb 2009 00:00:00 -0500",LUCKY,Peanut Butter,Salmonella,Four in One LLC,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128560.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128561.htm,,,
2765,"Fri, 20 Feb 2009 00:00:00 -0500",Gurley&#39;s,Candy,Salmonella,"Gurley&#39;s Foods, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136075.htm,,"028348002234,;077449498880,;","UPCNOTFOUND,;UPCNOTFOUND,;",028348002234;077449498880;
2766,"Fri, 20 Feb 2009 00:00:00 -0500",IGA,Ice Cream,Salmonella,Dean Foods,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128498.htm,,"041270461023,741270461022,841270461029,641270461025,;041270461023,741270461022,841270461029,641270461025,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",4127046102;4127046102;
2767,"Fri, 20 Feb 2009 00:00:00 -0500",Koeze Company,Candy,Salmonella,Albertus Koeze &amp; Co.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128338.htm,,,,
2768,"Fri, 20 Feb 2009 00:00:00 -0500",Arrowhead Mills,Flour,Allergen,"Arrowhead Mills, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128366.htm,,"074333472421,774333472420,874333472427,674333472423,;","B005GRBWXQ,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7433347242;
2769,"Fri, 20 Feb 2009 00:00:00 -0500",Genova,Fish,Allergen,Tri-Union Seafoods,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128996.htm,,"048000132659,748000132658,848000132655,648000132651,;","B003EYXVZA,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",4800013265;
2770,"Thu, 19 Feb 2009 00:00:00 -0500",Sweet Life,"Brownie, Cake and Pie, Cookies",Salmonella,Sweet Life Patisserie,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128952.htm,,,,
2771,"Thu, 19 Feb 2009 00:00:00 -0500",The Beanery CafÀ_&#39;s,"Deserts, Peanut Butter, Snack Bar, Rice, Salad, Soup",Salmonella,Allann Bros Coffee,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128340.htm,,,,
2772,"Thu, 19 Feb 2009 00:00:00 -0500","Root Farms, Inc",Snack Mix,Salmonella,"Root Farms, Inc",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128891.htm,,,,
2773,"Thu, 19 Feb 2009 00:00:00 -0500","READI-BAKE, BakerSource, Block &amp; Barrel",Cookies,Salmonella,Country Home Bakers,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128479.htm,,,,
2774,"Thu, 19 Feb 2009 00:00:00 -0500","READI-BAKE, Block &amp; Barrel, Annabella, more",Peanut Butter,Salmonella,J&amp;J Snack Foods,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128664.htm,,,,
2775,"Thu, 19 Feb 2009 00:00:00 -0500",Grandpa&#39;s Oven,Snack Mix,Salmonella,Grandpa Dons,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128604.htm,,"070678109060,;","UPCNOTFOUND,;",070678109060;
2776,"Thu, 19 Feb 2009 00:00:00 -0500",PB &amp; Whey,Snack Food,Salmonella,EB Performance LLC,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128526.htm,,"890391001003,;890391001089,;890391001010,;","UPCNOTFOUND,;1424330408,;UPCNOTFOUND,;",890391001003;890391001089;890391001010;
2777,"Thu, 19 Feb 2009 00:00:00 -0500",Mighty-O,Donuts,Salmonella,Mighty-O,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128757.htm,,,,
2778,"Wed, 18 Feb 2009 00:00:00 -0500","ABC, Apple Mountain, Baker Jo&#39;s, more",Cookies,Salmonella,"Aspen Hills, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128373.htm,,,,
2779,"Wed, 18 Feb 2009 00:00:00 -0500",Diabeteze,Snack Bar,Salmonella,Innova Nutrition,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128657.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm155151.htm,"850540001124,;","UPCNOTFOUND,;",850540001124;
2780,"Wed, 18 Feb 2009 00:00:00 -0500","Maxfield,  Hallmark, Botticelli, more",Candy,Salmonella,Maxfield Candy Co.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128743.htm,,,,
2781,"Wed, 18 Feb 2009 00:00:00 -0500",Tree of Life,"Peanuts, Snack Mix",Salmonella,"Tree of Life, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128993.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128994.htm,"030684010354,;077420211385,;030684012303,;077420211354,;732244001702,;077420409157,;030684010415,;077420211309,;030684012280,;030684010477,;077420401212,;077420401366,;030684010323,;077420401113,;077420401137,;077420401120,;077420212127,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B001SAUF56,;UPCNOTFOUND,;UPCNOTFOUND,;",030684010354;077420211385;030684012303;077420211354;732244001702;077420409157;030684010415;077420211309;030684012280;030684010477;077420401212;077420401366;030684010323;077420401113;077420401137;077420401120;077420212127;
2782,"Wed, 18 Feb 2009 00:00:00 -0500","Torn Ranch, Martha Stewart","Snack Mix, Peanuts",Salmonella,"1-800-Flowers.com, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128328.htm,,,,
2783,"Wed, 18 Feb 2009 00:00:00 -0500",Rite Aid,"Peanuts, Snack Mix",Salmonella,Rite Aid,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128887.htm,,"011822894722,711822894721,811822894728,611822894724,;011822810081,711822810080,811822810087,611822810083,;011822899598,711822899597,811822899594,611822899590,;011822355384,711822355383,811822355380,611822355386,;011822375399,711822375398,811822375395,611822375391,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B004D23MWE,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",1182289472;1182281008;1182289959;1182235538;1182237539;
2784,"Wed, 18 Feb 2009 00:00:00 -0500",Choxie,Candy,Salmonella,Chocolate Co Inc,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/UCM128911.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm226385.htm,,,
2785,"Wed, 18 Feb 2009 00:00:00 -0500",Diabetone Gluco,Snack Bar,Salmonella,Biogenesis Nutraceuticals Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128412.htm,,,,
2786,"Wed, 18 Feb 2009 00:00:00 -0500",Caputo&#39;s,Peanuts,Salmonella,Caputo&#39;s Fresh Markets,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128441.htm,,,,
2787,"Tue, 17 Feb 2009 00:00:00 -0500",Marich Confectionary,Candy,Salmonella,Marich Confectionary,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128735.htm,,"797817089303,;797817007635,;797817087637,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",797817089303;797817007635;797817087637;
2788,"Tue, 17 Feb 2009 00:00:00 -0500",Bear Naked,Snack Mix,Salmonella,Bear Naked,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128392.htm,,"056416001001,756416001000,856416001007,656416001003,;056416001858,756416001857,856416001854,656416001850,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",5641600100;5641600185;
2789,"Tue, 17 Feb 2009 00:00:00 -0500",Theo,Candy,Salmonella,Theo Chocolate,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128971.htm,,"874492000233,;","UPCNOTFOUND,;",874492000233;
2790,"Tue, 17 Feb 2009 00:00:00 -0500","Champion, Southern Grove, Food Lion, more",Trail Mix,Salmonella,National Raisin Company,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136076.htm,,"070044009802,770044009801,870044009808,670044009804,;070044009819,770044009818,870044009815,670044009811,;070044009826,770044009825,870044009822,670044009828,;041498177805,741498177804,841498177801,641498177807,;041498177812,741498177811,841498177818,641498177814,;041498177829,741498177828,841498177825,641498177821,;041498177836,741498177835,841498177832,641498177838,;025439921665,725439921664,825439921661,625439921667,;025439921672,725439921671,825439921678,625439921674,;025439921689,725439921688,825439921685,625439921681,;025439921696,725439921695,825439921692,625439921698,;035826064844,735826064843,835826064840,635826064846,;035826064851,735826064850,835826064857,635826064853,;035826064868,735826064867,835826064864,635826064860,;035826064875,735826064874,835826064871,635826064877,;075090898080,775090898089,875090898086,675090898082,;075090898097,775090898096,875090898093,675090898099,;041163427143,741163427142,841163427149,641163427145,;041163427150,741163427159,841163427156,641163427152,;041280111741,741280111740,841280111747,641280111743,;041280111758,741280111757,841280111754,641280111750,;045674504218,745674504217,845674504214,645674504210,;045674504225,745674504224,845674504221,645674504227,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B003ZBENP4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B00F5VECG2,B01D5MQPNU,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B00AF6MGTM,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B00AF6MN40,B01B9B4R5M,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B01B9B4TUA,UPCNOTFOUND,;UPCNOTFOUND,B00A8578ZW,UPCNOTFOUND,UPCNOTFOUND,;B002ACLUG4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7004400980;7004400981;7004400982;4149817780;4149817781;4149817782;4149817783;2543992166;2543992167;2543992168;2543992169;3582606484;3582606485;3582606486;3582606487;7509089808;7509089809;4116342714;4116342715;4128011174;4128011175;4567450421;4567450422;
2791,"Tue, 17 Feb 2009 00:00:00 -0500","Aunt Patty&#39;s, C &amp; K Market","Peanuts, Snack Mix",Salmonella,"C &amp; K Market, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128438.htm,,,,
2792,"Tue, 17 Feb 2009 00:00:00 -0500",Slim-Fast,Snack Bar,Salmonella,Slim-Fast,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128922.htm,,"008346136902,708346136901,808346136908,608346136904,;008346036905,708346036904,808346036901,608346036907,;008346037902,708346037901,808346037908,608346037904,;008346036905,708346036904,808346036901,608346036907,;008346015207,708346015206,808346015203,608346015209,;008346015221,708346015220,808346015227,608346015223,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B000077CPJ,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B005Z3OQY8,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",0834613690;0834603690;0834603790;0834603690;0834601520;0834601522;
2793,"Tue, 17 Feb 2009 00:00:00 -0500",Premium Orchard,Snack Mix,Salmonella,Mixed Nuts Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128764.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128763.htm,"767000189165,;767000189127,;767000189165,;767000189127,;","B016J1EXCY,;UPCNOTFOUND,;B016J1EXCY,;UPCNOTFOUND,;",76700018916;76700018912;767000189165;767000189127;
2794,"Tue, 17 Feb 2009 00:00:00 -0500",Junior&#39;s Cheesecake,Cake and Pie,Salmonella,Junior&#39;s Cheesecake &amp; Desserts,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128677.htm,,"748924608604,;","B00BISMQN2,;",748924608604;
2795,"Mon, 16 Feb 2009 00:00:00 -0500","Morning Song, Royal Wing, Morning Melodies",Animal Feed,Salmonella,The Scotts Company LLC,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128811.htm,,"086155011108,;086155223488,;749394003364,;086155221248,;086155222917,;","B000634IJ0,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",086155011108;086155223488;749394003364;086155221248;086155222917;
2796,"Mon, 16 Feb 2009 00:00:00 -0500",ZonePerfect,Snack Bar,Salmonella,Abott Nutrition,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128335.htm,,,,
2797,"Sun, 15 Feb 2009 00:00:00 -0500","Superior, Felix &amp; Oscar, Stuckey&#39;s","Peanuts, Snack Food",Salmonella,Superior Nut and Candy,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128947.htm,,,,
2798,"Sat, 14 Feb 2009 00:00:00 -0500","ACME, Albertsons, Shaw&#39;s, more",Snack Mix,Salmonella,SUPERVALU INC.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128772.htm,,"075090898080,775090898089,875090898086,675090898082,;075090898097,775090898096,875090898093,675090898099,;041163427143,741163427142,841163427149,641163427145,;041163427150,741163427159,841163427156,641163427152,;041280111741,741280111740,841280111747,641280111743,;041280111758,741280111757,841280111754,641280111750,;045674504218,745674504217,845674504214,645674504210,;045674504225,745674504224,845674504221,645674504227,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B00AF6MGTM,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B00AF6MN40,B01B9B4R5M,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B01B9B4TUA,UPCNOTFOUND,;UPCNOTFOUND,B00A8578ZW,UPCNOTFOUND,UPCNOTFOUND,;B002ACLUG4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7509089808;7509089809;4116342714;4116342715;4128011174;4128011175;4567450421;4567450422;
