,category_key,product_key
87397,18500,1100340
87398,18547,1100340
87399,18415,1100340
87400,18646,1100341
87401,18642,1100341
87402,18431,1100341
87403,18415,1100341
87405,18415,1100342
87406,18415,1100343
87407,18415,1100344
87408,18415,1100345
87409,18415,1100346
87410,18415,1100347
87411,18415,1100348
87412,18941,1100349
87413,18929,1100349
87414,18667,1100349
87415,18900,1100349
87416,18415,1100349
87417,18415,1100350
87419,18415,1100351
87420,18697,1100352
87421,18472,1100352
87422,18890,1100352
87423,18415,1100352
87424,18415,1100353
87425,18664,1100354
87426,18874,1100354
87427,18458,1100354
87428,18900,1100354
87429,18415,1100354
87430,18415,1100355
87431,18415,1100356
87432,18415,1100357
87433,18715,1100358
87434,18559,1100358
87435,18458,1100358
87436,18900,1100358
87437,18415,1100358
87438,18415,1100359
87439,18415,1100360
87440,18415,1100361
87441,18415,1100362
87442,18415,1100363
87443,18415,1100364
87445,18415,1100365
87446,18415,1100366
87447,18415,1100367
87448,18415,1100368
87449,18415,1100369
87450,18415,1100370
87451,18415,1100371
87452,18415,1100372
87453,18415,1100373
87454,18415,1100374
87455,18415,1100375
87456,18865,1100376
87457,18879,1100376
87458,18547,1100376
87459,18415,1100376
87460,18415,1100377
87461,18415,1100378
87462,18415,1100379
87463,18415,1100380
87464,18415,1100381
87465,18415,1100382
87466,18843,1100383
87467,18672,1100383
87468,18547,1100383
87469,18415,1100383
87470,18415,1100384
87471,18415,1100385
87472,18647,1100386
87473,18606,1100386
87474,18890,1100386
87475,18415,1100386
87476,18415,1100387
87477,18415,1100388
87478,18415,1100389
87479,18415,1100390
87480,18415,1100391
87481,18509,1100392
87482,18939,1100392
87483,18415,1100392
87484,18415,1100393
87485,18781,1100394
87486,18559,1100394
87487,18458,1100394
87488,18900,1100394
87489,18415,1100394
87490,18415,1100395
87491,18415,1100396
87492,18415,1100397
87493,18415,1100398
87494,18415,1100399
87495,18415,1100400
87496,18415,1100401
87497,18415,1100402
87498,18871,1100403
87499,18879,1100403
87500,18547,1100403
87501,18415,1100403
87502,18415,1100404
87503,18415,1100405
87504,18415,1100406
87506,18415,1100407
87507,18415,1100408
87508,18415,1100409
87509,18415,1100410
87510,18415,1100411
87511,18503,1100412
87512,18427,1100412
87513,18890,1100412
87514,18415,1100412
87515,18415,1100413
87516,18881,1100414
87517,18743,1100414
87518,18900,1100414
87519,18415,1100414
87520,18415,1100415
87521,18415,1100416
87522,18916,1100417
87523,18710,1100417
87524,18415,1100417
87525,18415,1100418
87526,18415,1100419
87527,18415,1100420
87528,18415,1100421
87529,18415,1100422
87530,18415,1100423
87531,18415,1100424
87532,18415,1100425
87533,18415,1100426
87534,18415,1100427
87535,18415,1100428
87536,18415,1100429
87537,18415,1100430
87538,18415,1100431
87539,18415,1100432
87540,18415,1100433
87541,18415,1100434
87542,18415,1100435
87543,18415,1100436
87544,18415,1100437
87545,18415,1100438
87546,18415,1100439
87547,18415,1100440
87548,18415,1100441
87549,18415,1100442
83525,18415,1100443
83526,18415,1100444
83527,18415,1100445
84599,18415,1100446
84748,18415,1100447
84934,18415,1100448
84935,18415,1100449
84936,18415,1100450
85073,18415,1100451
85074,18415,1100452
85572,18415,1100453
86045,18415,1100454
86046,18415,1100455
54221,18415,1100456
54222,18415,1100457
87550,18415,1100458
87551,18415,1100459
87552,18415,1100460
87553,18415,1100461
87554,18415,1100462
87555,18415,1100463
87559,18930,1100464
87560,18547,1100464
87561,18415,1100464
87562,18930,1100465
87563,18547,1100465
87564,18415,1100465
87565,18415,1100466
87566,18415,1100467
87567,18415,1100468
87568,18415,1100469
87569,18415,1100470
87570,18415,1100471
87571,18415,1100472
87572,18415,1100473
87573,18415,1100474
87575,18415,1100475
87576,18415,1100476
87577,18415,1100477
87578,18415,1100478
87579,18415,1100479
87580,18415,1100480
87581,18453,1100481
87582,18710,1100481
87583,18415,1100481
87584,18453,1100482
87585,18710,1100482
87586,18415,1100482
87587,18453,1100483
87588,18710,1100483
87589,18415,1100483
87590,18415,1100484
87591,18415,1100485
87592,18415,1100486
87593,18415,1100487
87594,18415,1100488
87595,18415,1100489
87596,18415,1100490
87597,18415,1100491
87598,18415,1100492
87599,18415,1100493
87600,18415,1100494
87601,18415,1100495
87602,18415,1100496
87603,18415,1100497
87604,18415,1100498
87605,18415,1100499
87607,18415,1100500
87608,18415,1100501
87609,18415,1100502
87610,18415,1100503
87611,18415,1100504
87612,18415,1100505
87613,18415,1100506
87614,18710,1100507
87615,18415,1100507
87616,18415,1100508
87617,18415,1100509
87618,18415,1100510
87619,18415,1100511
87620,18415,1100512
87621,18415,1100513
87622,18415,1100514
87623,18415,1100515
87624,18415,1100516
87625,18415,1100517
87626,18415,1100518
87627,18415,1100519
87628,18415,1100520
87629,18415,1100521
87630,18415,1100522
87631,18415,1100523
87632,18415,1100524
87633,18415,1100525
87634,18415,1100526
87635,18415,1100527
87636,18415,1100528
87637,18415,1100529
87638,18671,1100530
87639,18427,1100530
87640,18890,1100530
87641,18415,1100530
87642,18415,1100531
87643,18415,1100532
87644,18415,1100533
87645,18415,1100534
87646,18415,1100535
87647,18415,1100536
87648,18415,1100537
87649,18415,1100538
87650,18415,1100539
87651,18415,1100540
87652,18415,1100541
87653,18415,1100542
87654,18415,1100543
87655,18415,1100544
87656,18415,1100545
87657,18415,1100546
87658,18415,1100547
87659,18415,1100548
87660,18488,1100549
87661,18874,1100549
87662,18458,1100549
87663,18900,1100549
87664,18415,1100549
87665,18415,1100550
87666,18415,1100551
87668,18415,1100552
87669,18415,1100553
87670,18901,1100554
87671,18876,1100554
87672,18683,1100554
87673,18415,1100554
87675,18415,1100555
87676,18415,1100556
87677,18415,1100557
87678,18415,1100558
87679,18415,1100559
87680,18415,1100560
87681,18415,1100561
87682,18415,1100562
87683,18415,1100563
87684,18415,1100564
87685,18415,1100565
87686,18415,1100566
87687,18415,1100567
87688,18415,1100568
87689,18415,1100569
87690,18415,1100570
87691,18415,1100571
87692,18415,1100572
87693,18415,1100573
87694,18415,1100574
87695,18415,1100575
87696,18415,1100576
87697,18415,1100577
87698,18415,1100578
87699,18415,1100579
87700,18415,1100580
87702,18415,1100581
87703,18415,1100582
87704,18519,1100583
87705,18890,1100583
87706,18415,1100583
87707,18790,1100584
87708,18939,1100584
87709,18415,1100584
87710,18415,1100585
87711,18415,1100586
87712,18415,1100587
87713,18415,1100588
87714,18415,1100589
87715,18415,1100590
87716,18415,1100591
87717,18769,1100592
87718,18430,1100592
87719,18683,1100592
87720,18415,1100592
87721,18415,1100593
87722,18415,1100594
87723,18415,1100595
87724,18415,1100596
87725,18415,1100597
87726,18415,1100598
87727,18415,1100599
87728,18415,1100600
87729,18415,1100601
87730,18415,1100602
87731,18415,1100603
87732,18415,1100604
87733,18415,1100605
87735,18415,1100606
87736,18415,1100607
87737,18415,1100608
87738,18415,1100609
87739,18415,1100610
87740,18415,1100611
87741,18415,1100612
87742,18415,1100613
87743,18415,1100614
87744,18415,1100615
87745,18415,1100616
87746,18415,1100617
87747,18415,1100618
87748,18415,1100619
87749,18415,1100620
87750,18415,1100621
87751,18415,1100622
87752,18415,1100623
87753,18871,1100624
87754,18879,1100624
87755,18547,1100624
87756,18415,1100624
87757,18415,1100625
87758,18415,1100626
87759,18415,1100627
87760,18415,1100628
87761,18415,1100629
87762,18415,1100630
87763,18415,1100631
87764,18450,1100632
87765,18906,1100632
87766,18900,1100632
87767,18415,1100632
87768,18415,1100633
87769,18415,1100634
87770,18415,1100635
87771,18415,1100636
87772,18415,1100637
87774,18415,1100638
87775,18453,1100639
87776,18710,1100639
87777,18415,1100639
87778,18453,1100640
87779,18710,1100640
87780,18415,1100640
87794,18453,1100641
87795,18710,1100641
87796,18415,1100641
87800,18453,1100642
87801,18710,1100642
87802,18415,1100642
87803,18453,1100643
87804,18710,1100643
87805,18415,1100643
87806,18453,1100644
87807,18710,1100644
87808,18415,1100644
87809,18415,1100645
87810,18666,1100646
87811,18559,1100646
87812,18458,1100646
87813,18900,1100646
87814,18415,1100646
87815,18415,1100647
87816,18592,1100648
87817,18427,1100648
87818,18890,1100648
87819,18415,1100648
87820,18415,1100649
87821,18415,1100650
87822,18415,1100651
87823,18415,1100652
87824,18415,1100653
87825,18415,1100654
87826,18415,1100655
87827,18415,1100656
87828,18415,1100657
87829,18415,1100658
87830,18415,1100659
87831,18415,1100660
87832,18415,1100661
87833,18415,1100662
87835,18415,1100663
87836,18415,1100664
87837,18415,1100665
87838,18415,1100666
87839,18415,1100667
87840,18415,1100668
87841,18415,1100669
87842,18415,1100670
87843,18415,1100671
87844,18415,1100672
87845,18415,1100673
87846,18415,1100674
87847,18415,1100675
87848,18415,1100676
87849,18415,1100677
87850,18415,1100678
87851,18415,1100679
87852,18415,1100680
87853,18415,1100681
87854,18415,1100682
87855,18415,1100683
87856,18415,1100684
87857,18415,1100685
87858,18415,1100686
87859,18415,1100687
87860,18415,1100688
87861,18415,1100689
87862,18415,1100690
87863,18415,1100691
87864,18415,1100692
87866,18415,1100693
87782,18415,1100694
87885,18415,1100695
87886,18415,1100696
87888,18415,1100697
87890,18415,1100698
87891,18415,1100699
87892,18415,1100700
87893,18502,1100701
87894,18743,1100701
87895,18900,1100701
87896,18415,1100701
87897,18415,1100702
87899,18415,1100703
87901,18415,1100704
87902,18415,1100705
87903,18415,1100706
87904,18415,1100707
87905,18415,1100708
87906,18415,1100709
87907,18415,1100710
87909,18415,1100711
87910,18415,1100712
87911,18415,1100713
87912,18415,1100714
87913,18415,1100715
87914,18415,1100716
87915,18415,1100717
87916,18415,1100718
87917,18415,1100719
87918,18415,1100720
87919,18415,1100721
87920,18415,1100722
87921,18415,1100723
87922,18415,1100724
87923,18508,1100725
87924,18747,1100725
87925,18415,1100725
87926,18415,1100726
87927,18415,1100727
87928,18415,1100728
87929,18415,1100729
87930,18442,1100730
87931,18939,1100730
87932,18415,1100730
87933,18415,1100731
87934,18415,1100732
87935,18415,1100733
87936,18415,1100734
87938,18415,1100735
87939,18415,1100736
87940,18415,1100737
87941,18415,1100738
87942,18415,1100739
87943,18415,1100740
87944,18415,1100741
87945,18415,1100742
87946,18415,1100743
87947,18415,1100744
87948,18415,1100745
87950,18415,1100746
87951,18415,1100747
87952,18415,1100748
87953,18415,1100749
87954,18415,1100750
87955,18415,1100751
87956,18415,1100752
87957,18415,1100753
87958,18415,1100754
87959,18415,1100755
87960,18415,1100756
87961,18415,1100757
87962,18415,1100758
87963,18415,1100759
87964,18415,1100760
87965,18415,1100761
87867,18415,1100762
87868,18415,1100763
87869,18415,1100764
87870,18415,1100765
87871,18500,1100766
87872,18547,1100766
87873,18415,1100766
87874,18500,1100767
87875,18547,1100767
87876,18415,1100767
87877,18415,1100768
87878,18415,1100769
87879,18415,1100770
87880,18835,1100771
87881,18939,1100771
87882,18415,1100771
87883,18415,1100772
87783,18415,1100773
87784,18415,1100774
87785,18415,1100775
87786,18415,1100776
87787,18415,1100777
87788,18415,1100778
87789,18415,1100779
87790,18415,1100780
87966,18415,1100781
87967,18415,1100782
87968,18415,1100783
87969,18415,1100784
87970,18415,1100785
87971,18415,1100786
87972,18415,1100787
87973,18415,1100788
87974,18415,1100789
87975,18415,1100790
87976,18415,1100791
87977,18415,1100792
87978,18415,1100793
87979,18415,1100794
87980,18415,1100795
87981,18415,1100796
87982,18415,1100797
87983,18415,1100798
87984,18415,1100799
87985,18415,1100800
87986,18415,1100801
87987,18415,1100802
87988,18415,1100803
87989,18415,1100804
87990,18415,1100805
87991,18415,1100806
87992,18415,1100807
87993,18415,1100808
87994,18415,1100809
87995,18415,1100810
87996,18415,1100811
87997,18415,1100812
87998,18415,1100813
87999,18415,1100814
88001,18415,1100815
88002,18415,1100816
88003,18415,1100817
88004,18415,1100818
88005,18415,1100819
88007,18415,1100820
88008,18415,1100821
88009,18469,1100822
88010,18890,1100822
88011,18415,1100822
88012,18415,1100823
88013,18415,1100824
88014,18415,1100825
88015,18415,1100826
88016,18415,1100827
88017,18415,1100828
88018,18415,1100829
88019,18415,1100830
88020,18415,1100831
88021,18415,1100832
88022,18415,1100833
88024,18415,1100834
88025,18415,1100835
88026,18415,1100836
88028,18415,1100837
88029,18415,1100838
88030,18415,1100839
88031,18415,1100840
88032,18415,1100841
88033,18415,1100842
88034,18415,1100843
88036,18415,1100844
88037,18415,1100845
88038,18415,1100846
88039,18415,1100847
88040,18415,1100848
88042,18415,1100849
88043,18415,1100850
88044,18871,1100851
88045,18879,1100851
88046,18547,1100851
88047,18415,1100851
88048,18415,1100852
88049,18415,1100853
88050,18415,1100854
88051,18871,1100855
88052,18879,1100855
88053,18547,1100855
88054,18415,1100855
88055,18415,1100856
88056,18415,1100857
88057,18415,1100858
88058,18415,1100859
88059,18415,1100860
88060,18415,1100861
88061,18415,1100862
88062,18415,1100863
88063,18415,1100864
88064,18415,1100865
88065,18415,1100866
88066,18415,1100867
88067,18415,1100868
88068,18415,1100869
88069,18415,1100870
88070,18415,1100871
88071,18415,1100872
88072,18415,1100873
88073,18415,1100874
88074,18415,1100875
88075,18494,1100876
88076,18683,1100876
88077,18415,1100876
88078,18494,1100877
88079,18683,1100877
88080,18415,1100877
88081,18415,1100878
88082,18415,1100879
88083,18415,1100880
88084,18415,1100881
88085,18415,1100882
88086,18415,1100883
88087,18415,1100884
88088,18415,1100885
88089,18415,1100886
88090,18937,1100887
88091,18672,1100887
88092,18547,1100887
88093,18415,1100887
88094,18415,1100888
88095,18415,1100889
88096,18415,1100890
88097,18415,1100891
88098,18415,1100892
88099,18415,1100893
88100,18415,1100894
88101,18415,1100895
88102,18415,1100896
88103,18415,1100897
88104,18415,1100898
88105,18415,1100899
88106,18415,1100900
88107,18415,1100901
88108,18415,1100902
88109,18453,1100903
88110,18710,1100903
88111,18415,1100903
88112,18453,1100904
88113,18710,1100904
88114,18415,1100904
88115,18896,1100905
88116,18747,1100905
88117,18415,1100905
88118,18415,1100906
88119,18865,1100907
88120,18879,1100907
88121,18547,1100907
88122,18415,1100907
88123,18453,1100908
88124,18710,1100908
88125,18415,1100908
88126,18453,1100909
88127,18710,1100909
88128,18415,1100909
88129,18415,1100910
88130,18415,1100911
88131,18415,1100912
88132,18415,1100913
88133,18415,1100914
88134,18415,1100915
88135,18415,1100916
88136,18415,1100917
88137,18415,1100918
88138,18415,1100919
88140,18415,1100920
88141,18415,1100921
88142,18415,1100922
88143,18415,1100923
88144,18415,1100924
88145,18415,1100925
88146,18415,1100926
88147,18415,1100927
88148,18415,1100928
88149,18415,1100929
88151,18415,1100930
88152,18415,1100931
88153,18415,1100932
88155,18415,1100933
88156,18415,1100934
88157,18415,1100935
88158,18415,1100936
88159,18415,1100937
88160,18415,1100938
88161,18415,1100939
88162,18415,1100940
88163,18415,1100941
88164,18415,1100942
88165,18415,1100943
88166,18415,1100944
88167,18415,1100945
